,id,company_name,address_1,address_2,city,state_province,postal_code,url,description,duplicate_id,duplicate_type,cluster id,confidence
108,639f940d-ee9b-41ea-b74b-357d4c44f525,lummi nation,2616 kwina road,,bellingham,wa,98226,https://www.lummi-nsn.gov,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of natures abundance. lummis envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality where all are encouraged to succeed and none are left behind.",7c816b96-811e-4f96-9315-55adf286512c,street_dup,141,1.0
109,4d4c999d-df3a-49c5-ad03-eea59b881dc2,lummi nation,2830 kwina road,,bellingham,wa,98226,https://www.lummi-nsn.gov,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of natures abundance. lummis envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality where all are encouraged to succeed and none are left behind.",,,142,1.0
110,9504342f-df51-491a-86f1-305ddc47daad,lummi nation,2830 kwina rd,,bellingham,wa,98226,https://www.lummi-nsn.gov,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of natures abundance. lummis envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality where all are encouraged to succeed and none are left behind.",4d4c999d-df3a-49c5-ad03-eea59b881dc2,street_dup,143,1.0
111,b6669d6e-4407-432e-b188-1802c2d52c6e,lummi nation,2592 kwina road,,bellingham,wa,98226,https://www.lummi-nsn.gov,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of natures abundance. lummis envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality where all are encouraged to succeed and none are left behind.",,,144,1.0
112,389267fd-55d8-4e4d-b385-f97410966320,bloodworks northwest,410 w bakerview rd,suite 117,bellingham,wa,98226,http://www.bloodworksnw.org,collects blood from volunteer donors to support the needs and provide specialized health services to patients in western washington. mobile blood donor units are available for blood drives at organizations and businesses. seattle location coordinates a hemophilia summer camp for families.,,,6,0.45067077651672016
113,9fbb25ae-8b7c-432b-9551-8c13d671469d,bloodworks northwest,410 w bakerview rd.,suite 117,bellingham,wa,98226,http://www.bloodworksnw.org,collects blood from volunteer donors to support the needs and provide specialized health services to patients in western washington. mobile blood donor units are available for blood drives at organizations and businesses. seattle location coordinates a hemophilia summer camp for families.,389267fd-55d8-4e4d-b385-f97410966320,street_dup,6,0.42762195011975634
114,9c2060bb-03cd-4917-9ff3-b9973d9606e7,compass health - whatcom county,3645 east mcleod road,,bellingham,wa,98226,https://www.compasshealth.org,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, childrens services, community education and much more.",,,7,0.5502167595052878
115,c289890e-7ad0-4aa7-a708-53a2be034db5,compass health - whatcom county,4350 cordata parkway,suite 100,bellingham,wa,98226,https://www.compasshealth.org,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, childrens services, community education and much more.",,,145,1.0
116,3e91a1e0-65da-4872-a907-b3dd47fab29e,nooksack valley food bank,100 e 2nd street,,everson,wa,98247,,emergency food and food bank for residents of washington state mainly serving whatcom county residents.,,,23,0.7556234584061838
117,61ae33a3-022c-435e-a691-01feb9cd8062,nooksack valley food bank,100 e 2nd street,,everson,wa,98247,,emergency food and food bank for residents of washington state mainly serving whatcom county residents.,3e91a1e0-65da-4872-a907-b3dd47fab29e,street_dup,23,0.7556234584061838
118,8d509c19-52cb-4500-a381-55f14cee6bcb,dshs division of child support,4101 meridian street,,bellingham,wa,98226,http://dshs.wa.gov/dcs,establishes and enforces child support and health insurance obligations on behalf of minor dependent children from parents who are not the physical custodians of their children.,,,20,0.3239345458967833
119,d0f490db-0dc9-4bb9-a972-e0ed1751aa4b,dshs division of child support,4101 meridian st,,bellingham,wa,98226,http://dshs.wa.gov/dcs,establishes and enforces child support and health insurance obligations on behalf of minor dependent children from parents who are not the physical custodians of their children.,8d509c19-52cb-4500-a381-55f14cee6bcb,street_dup,20,0.33779950217140375
120,8d6e4d82-81ee-4fd8-aa25-7975adac0055,project hope,205 south british columbia avenue,suite 105,lynden,wa,98264,https://www.projecthopelynden.org,"assists individuals and families living with the lynden area (lynden school district boundaries) who are struggling with food insufficiency. community assistance program helps community member with short-term, emergency assistance which may include utilities, rent, clothing, household goods, laundry, and fuel.",,,146,1.0
121,549266a6-0506-4c91-b79a-4f85af5a19a1,ferndale food bank,1671 main street,wta transfer station property,ferndale,wa,98248,http://www.ferndalefoodbank.org,"food bank serving the ferndale, custer, and north bellingham areas.",,,24,0.559143780463266
122,91591b1e-5e4c-451f-a35a-f460ad9cfc10,northwest youth services,1020 north state street,,bellingham,wa,98225,http://www.nwys.org/,"offers housing, street outreach, help finding a job or enrolling in school, connection to mental health services, support for lgbtq youth, restorative justice for juvenile respondents, and referrals to other services in the community. serves young people ages 13-24 experiencing homelessness in whatcom and skagit counties.",,,147,1.0
123,1f2cb7df-9946-4019-9550-9af851b77f2f,northwest youth services,1020 north state str,,bellingham,wa,98225,http://www.nwys.org/,"offers housing, street outreach, help finding a job or enrolling in school, connection to mental health services, support for lgbtq youth, restorative justice for juvenile respondents, and referrals to other services in the community. serves young people ages 13-24 experiencing homelessness in whatcom and skagit counties.",91591b1e-5e4c-451f-a35a-f460ad9cfc10,street_dup,148,1.0
124,094ccb3a-2adc-4faf-90b3-8923a7478187,ywca of bellingham,1026 n forest str,,bellingham,wa,98225,http://www.ywcabellingham.org,ywca bellingham provides emergency and transitional housing for single women in whatcom county.,9f6330e6-c0eb-496d-a7d1-c76c87dcbd29,street_dup,149,1.0
125,1d9b341c-8c7f-4857-a869-48c004682328,habitat for humanity in whatcom county,1825 cornwall avenue,,bellingham,wa,98225,http://www.hfhwhatcom.org,"habitat works in partnership with families in need and community volunteers, businesses, churches and other civic organizations. we repair, build, and sell houses at cost, with no-profit, interest-free mortgages, so that families can live and grow into all that god intends.",,,150,1.0
126,4d4d9466-1419-433c-ad3c-ba36a1f2ffeb,re store,2309 meridian st,,bellingham,wa,98225,http://www.re-store.org,"helps homeowners and contractors save money on disposal costs, providing the public with quality used building materials at affordable prices while reducing waste, saving resources and generating jobs.",,,151,1.0
127,3eb80c98-2797-4ad2-89b5-182d8b5fdd73,re store,2309 meridian street,,bellingham,wa,98225,http://www.re-store.org,"helps homeowners and contractors save money on disposal costs, providing the public with quality used building materials at affordable prices while reducing waste, saving resources and generating jobs.",4d4d9466-1419-433c-ad3c-ba36a1f2ffeb,street_dup,152,1.0
128,e29eaa34-545a-45be-91d7-9ab0ee992907,dshs community services offices,4101 meridian ave,,bellingham,wa,98226,https://www.dshs.wa.gov/food-cash-medical,"helps people achieve and maintain self-sufficiency by providing financial assistance for food, medical expenses and id cards to those who are eligible. also provides limited cash assistance. additional programs available for refugees, families and people with disabilities.",,,153,1.0
129,3aa573be-7491-4f80-9f2e-20af9424dc16,dshs division of vocational rehabilitation,4101 meridian ave,,bellingham,wa,98226,http://dshs.wa.gov/dvr,"helps people with disabilities prepare for, obtain and retain employment. works in partnership with the community and businesses to develop employment opportunities for people who have disabilities.",,,154,1.0
130,908cf8af-fc05-4404-a197-800cc88609d8,dshs division of vocational rehabilitation,4101 meridian ave.,,bellingham,wa,98226,http://dshs.wa.gov/dvr,"helps people with disabilities prepare for, obtain and retain employment. works in partnership with the community and businesses to develop employment opportunities for people who have disabilities.",3aa573be-7491-4f80-9f2e-20af9424dc16,street_dup,155,1.0
131,14117857-6bea-43b0-8a36-2a94a8f1c9fc,dshs aging and long-term support administrations home and community services,2219 rimland drive,suite 419,bellingham,wa,98226,https://www.dshs.wa.gov/altsa/home-and-community-services/agencies-helphcs,helps vulnerable and dependent adults by funding personal care services in a variety of settings. investigates reports of adult abuse and neglect.,,,47,0.7065061950874384
132,637b35de-c004-4eb4-b411-8afbb8c56c6b,journey housing and payee services,1515 cornwall avenue,,bellingham,wa,98225,https://journeyhousingandpayee.org,"journey housing and payee services, an everett-based non-profit company, creates affordable housing programs that empower people living with developmental disabilities to discover their potential, live independently with supportive services and engage in community life. journey also operates a payee service providing representative payee services to washington residents who need assistance in managing their personal financial affairs. the main mission of the organization is to provide housing, which they accomplish as a property management agency and as a payee service, prioritizing the payment of rent and utilities to assist people in keeping their housing.",,,156,1.0
133,7f761e81-bd92-446b-834f-0c37e1c59244,journey housing and payee services,1515 cornwall avenue,,bellingham,wa,98225,https://journeyhousingandpayee.org,"journey housing and payee services, an everett-based non-profit company, creates affordable housing programs that empower people living with developmental disabilities to discover their potential, live independently with supportive services and engage in community life. journey also operates a payee service providing representative payee services to washington residents who need assistance in managing their personal financial affairs. the main mission of the organization is to provide housing, which they accomplish as a property management agency and as a payee service, prioritizing the payment of rent and utilities to assist people in keeping their housing.",637b35de-c004-4eb4-b411-8afbb8c56c6b,street_dup,157,1.0
134,60ab519d-5e01-482d-b04f-32424ed3c8cf,lake whatcom residential and treatment center,3600 meridian street,,bellingham,wa,98225,http://lwrtc.org,"lake whatcom center (lwc), located in bellingham, washington, is a dshs licensed not-for-profit organization providing an array of residential and community mental health services to adults with severe and persistent mental illness in whatcom and surrounding counties.",,,158,1.0
135,128d3995-cb55-497b-a4d9-bb9b6d4d2656,lake whatcom residential and treatment center,3400 agate heights road,,bellingham,wa,98226,http://lwrtc.org,"lake whatcom center (lwc), located in bellingham, washington, is a dshs licensed not-for-profit organization providing an array of residential and community mental health services to adults with severe and persistent mental illness in whatcom and surrounding counties.",,,159,1.0
136,4fac7172-c7e4-408c-bcdf-421801c7c667,lake whatcom residential and treatment center,3400 agate heights road,,bellingham,wa,98226,http://lwrtc.org,"lake whatcom center (lwc), located in bellingham, washington, is a dshs licensed not-for-profit organization providing an array of residential and community mental health services to adults with severe and persistent mental illness in whatcom and surrounding counties.",128d3995-cb55-497b-a4d9-bb9b6d4d2656,street_dup,160,1.0
137,ffa34c38-6d90-492c-943f-2678ee9a1c0b,lifeline connections,4120 meridian street,220,bellingham,wa,98226,https://lifelineconnections.org/,offers outpatient and residential substance use disorder and mental health treatment services.,,,18,0.6560308066283743
138,a9ba0380-9907-4146-bf90-46d16b7830a7,lighthouse mission ministries,910 west holly street,,bellingham,wa,98225,http://www.thelighthousemission.org,"operates a crisis homeless shelter for men, women, and children. assess and address the underlying causes that lead to homelessness for its guests. offers three meals a day, shelter, and access to life skills classes, case management, and recovery support for homeless men, women, and children.",,,161,1.0
139,93645eea-212f-46f4-9018-c20131a4baef,lighthouse mission ministries,910 west holly str,,bellingham,wa,98225,http://www.thelighthousemission.org,"operates a crisis homeless shelter for men, women, and children. assess and address the underlying causes that lead to homelessness for its guests. offers three meals a day, shelter, and access to life skills classes, case management, and recovery support for homeless men, women, and children.",a9ba0380-9907-4146-bf90-46d16b7830a7,street_dup,162,1.0
140,91f814bf-6169-4c35-bd16-13534d83591c,lighthouse mission ministries,1530 cornwall avenue,,bellingham,wa,98225,http://www.thelighthousemission.org,"operates a crisis homeless shelter for men, women, and children. assess and address the underlying causes that lead to homelessness for its guests. offers three meals a day, shelter, and access to life skills classes, case management, and recovery support for homeless men, women, and children.",,,25,0.20117427281207834
141,56d149cd-93cd-4370-a003-8b80996171ef,lighthouse mission ministries,1530 cornwall ave,,bellingham,wa,98225,http://www.thelighthousemission.org,"operates a crisis homeless shelter for men, women, and children. assess and address the underlying causes that lead to homelessness for its guests. offers three meals a day, shelter, and access to life skills classes, case management, and recovery support for homeless men, women, and children.",91f814bf-6169-4c35-bd16-13534d83591c,street_dup,25,0.2147053862682362
142,1c799511-a339-421d-935e-e24ac3712bb3,social security administration,710 alabama street,,bellingham,wa,98225,https://www.ssa.gov/seattle/index.htm,"manages application and administration offices for federal social security, supplemental security income (ssi), medicare, medicare part d/extra help, social security disability income (ssdi) and survivor and death benefits programs.",,,163,1.0
143,d3d25271-c8b2-46ec-b289-18cc6ab8329e,nami whatcom,800 east chestnut street,1c,bellingham,wa,98225,http://www.namiwhatcom.org,"nami whatcom county is an affiliate of nami, the national alliance on mental illness, the nations largest grassroots mental health organization dedicated to building better lives for the millions of americans affected by mental illness. our mission is to encourage recovery and reintegration of persons with mental illnesses and to provide support, education, and advocacy for persons with mental illness and their families. nami whatcom county is fully inclusive of individuals with mental illness and their families of all backgrounds and cultures. the mission of nami whatcom county is to provide hope and improve the quality of life for those affected by mental illness through support, education and advocacy. nami whatcom county provides support for persons affected by mental illness in numerous ways. we offer numerous programs and resources that encompass our values that support our mission. our programs consist of the following free support groups, classes, and education opportunities.",,,1,0.5877402792278629
144,7e3afbe8-52f4-45d7-adb3-a4966e5070fc,nami whatcom,800 east chestnut street,1c,bellingham,wa,98225,http://www.namiwhatcom.org,"nami whatcom county is an affiliate of nami, the national alliance on mental illness, the nations largest grassroots mental health organization dedicated to building better lives for the millions of americans affected by mental illness. our mission is to encourage recovery and reintegration of persons with mental illnesses and to provide support, education, and advocacy for persons with mental illness and their families. nami whatcom county is fully inclusive of individuals with mental illness and their families of all backgrounds and cultures. the mission of nami whatcom county is to provide hope and improve the quality of life for those affected by mental illness through support, education and advocacy. nami whatcom county provides support for persons affected by mental illness in numerous ways. we offer numerous programs and resources that encompass our values that support our mission. our programs consist of the following free support groups, classes, and education opportunities.",d3d25271-c8b2-46ec-b289-18cc6ab8329e,street_dup,1,0.5877402792278629
145,38ae112a-2c29-4980-8f2f-d2cd9c787f15,salvation army - bellingham,2912 northwest avenue,,bellingham,wa,98225,https://bellingham.salvationarmy.org,non-profit multi service center.,,,48,0.9874510894173472
146,03fbaf7c-0f44-4940-8511-e2ea20cd0c03,salvation army - bellingham,1515 birchwood avenue,,bellingham,wa,98225,https://bellingham.salvationarmy.org,non-profit multi service center.,,,164,1.0
147,16c21928-ee4d-466a-990d-432503edc0aa,salvation army - bellingham,1515 birchwood ave,,bellingham,wa,98225,https://bellingham.salvationarmy.org,non-profit multi service center.,03fbaf7c-0f44-4940-8511-e2ea20cd0c03,street_dup,165,1.0
148,62a6b152-25b9-426c-8319-f3c88434feb1,alcoholics anonymous western washington area 72,1225 east sunset drive,suite 145-745,bellingham,wa,98226,http://www.area72aa.org,lists 12-step support groups for alcoholics. some meetings have interpreters for individuals who are hard of hearing. provides information about aa meetings throughout western washington.,,,166,1.0
149,cdb3beda-7095-4746-a992-7e053588b9b8,worksource whatcom,101 prospect street,,bellingham,wa,98225,https://www.worksourcewa.com,"offers a comprehensive job center providing workshops and seminars that are fun and informative in a casual atmosphere. topics include: job search strategies, skills and abilities analysis, perfecting applications, effective resumes, and cover letters, interviewing techniques, computer classes and weekly job networking club. also provides free technology use for your career exploration and job searching needs. computers with internet access, assessment, and interview practice software, create and print your resume and other employment-related documents, fax applications to employers. copiers (limited to 4 copies) and phones are available explicitly for job search. unemployment insurance information for questions or to file an unemployment insurance claim by phone: 1-800-318-6022 online: www.esd.wa.gov online resources - worksourcewa.com - find hundreds of available jobs, apply for local, state and national jobs, post your resume online for employers to view, discover job search strategies for success. employment training programs more intensive services and programs are available through worksource for qualifying low income young people, adults, and workers age 55 and better dislocated workers displaced homemakers veterans, individuals with a disability migrant agricultural workers ex-offenders and others. business services worksource provides human resource assistance, help during layoffs, and access to resources for business development. - assistance with finding qualified applicants - activities to market your current job openings - private rooms at worksource centers for interviewing candidates - resources for staff development and employee skills assessment - assistance when dealing with company closures and layoffs - access to current labor market information and local economic trends - business resources for working with people with disabilities, obtaining tax credits, addressing human resource needs, etc. - customized solutions for your business needs worksource is open to the public. the center is an adult learning environment. please remember, resource lobby is for job search, career exploration, training research, unemployment insurance activities. use is monitored. worksource is an equal opportunity employer and provider of employment and training services. auxiliary aids and services are available upon request to persons of disability.",,,167,1.0
150,a83b4cc0-535d-4d4a-98ee-5802355c1e7e,whatcom council on aging,315 halleck st,,bellingham,wa,98225,https://whatcomcoa.org,"provides nutrition, preventative health, and senior center services. whatcom council on aging is a non-profit organization serving the needs of seniors in whatcom county. this includes senior center programming, the whatcom san juan nutrition program (meals on wheels and senior lunches), and the wellness program for lectures, health screenings and strength training classes.",,,168,1.0
151,c5121f1f-8ad2-46e1-8c60-a27c6894c832,united way of whatcom county,1500 cornwall ave. ste 203,,bellingham,wa,98225,http://www.unitedwaywhatcom.org,"we all win when a child succeeds, when a neighborhood turns around, and when everyone is in good health. this is united way of whatcom countys vision for a strong community. united way of whatcom county is using a variety of tactics and information on current issues to change lives and solve community-wide conditions by focusing on specific goals in education, income, and health.",,,169,1.0
152,f6abeafa-f190-42d8-80d2-7f2080e22800,united way of whatcom county,1500 cornwall ave. ste 203,,bellingham,wa,98225,http://www.unitedwaywhatcom.org,"we all win when a child succeeds, when a neighborhood turns around, and when everyone is in good health. this is united way of whatcom countys vision for a strong community. united way of whatcom county is using a variety of tactics and information on current issues to change lives and solve community-wide conditions by focusing on specific goals in education, income, and health.",c5121f1f-8ad2-46e1-8c60-a27c6894c832,street_dup,170,1.0
153,33526e9e-68e6-4819-8ebb-1d2559637ae7,worksource whatcom,101 prospect str.,,bellingham,wa,98225,https://www.worksourcewa.com,"offers a comprehensive job center providing workshops and seminars that are fun and informative in a casual atmosphere. topics include: job search strategies, skills and abilities analysis, perfecting applications, effective resumes, and cover letters, interviewing techniques, computer classes and weekly job networking club. also provides free technology use for your career exploration and job searching needs. computers with internet access, assessment, and interview practice software, create and print your resume and other employment-related documents, fax applications to employers. copiers (limited to 4 copies) and phones are available explicitly for job search. unemployment insurance information for questions or to file an unemployment insurance claim by phone: 1-800-318-6022 online: www.esd.wa.gov online resources - worksourcewa.com - find hundreds of available jobs, apply for local, state and national jobs, post your resume online for employers to view, discover job search strategies for success. employment training programs more intensive services and programs are available through worksource for qualifying low income young people, adults, and workers age 55 and better dislocated workers displaced homemakers veterans, individuals with a disability migrant agricultural workers ex-offenders and others. business services worksource provides human resource assistance, help during layoffs, and access to resources for business development. - assistance with finding qualified applicants - activities to market your current job openings - private rooms at worksource centers for interviewing candidates - resources for staff development and employee skills assessment - assistance when dealing with company closures and layoffs - access to current labor market information and local economic trends - business resources for working with people with disabilities, obtaining tax credits, addressing human resource needs, etc. - customized solutions for your business needs worksource is open to the public. the center is an adult learning environment. please remember, resource lobby is for job search, career exploration, training research, unemployment insurance activities. use is monitored. worksource is an equal opportunity employer and provider of employment and training services. auxiliary aids and services are available upon request to persons of disability.",cdb3beda-7095-4746-a992-7e053588b9b8,street_dup,171,1.0
154,a7e1c8b9-bd56-4e3a-b535-6fd103c4bbf4,seattle goodwill,1115 e. sunset dr.,,bellingham,wa,98226,https://seattlegoodwill.org/,"offers adult basic education programs, esl classes, ged preparation and basic computer skill classes at four area job training centers. in addition, offers a retail and customer service training program for adults.",,,172,1.0
155,b319f466-5117-4944-8a5b-9df3b67fbbc3,whatcom dream,1846 iron street,,bellingham,wa,98225,http://thewhatcomdream.org,"offers financial literacy classes, covering the following topics: values, budgeting, goal setting, banking, debt reduction, credit repair, consumerism, insurance, transportation, home ownership, retirement and investing. classes, meet once a week and are open to the public.",,,173,1.0
156,623a53ff-a98e-4ec3-825d-74f911cc1fe2,whatcom dream,1846 iron str,,bellingham,wa,98225,http://thewhatcomdream.org,"offers financial literacy classes, covering the following topics: values, budgeting, goal setting, banking, debt reduction, credit repair, consumerism, insurance, transportation, home ownership, retirement and investing. classes, meet once a week and are open to the public.",b319f466-5117-4944-8a5b-9df3b67fbbc3,street_dup,174,1.0
157,a0f8e8f4-6b99-4896-8631-53453f99b30b,washington state department of labor industries,1720 ellis st,suite 200,bellingham,wa,98225,http://lni.wa.gov,"offers vocational rehabilitation services to qualified injured workers. pays medical bills of workers injured on the job and compensates for time lost. provides disability awards and pensions for workers injured on the job when the job injury results in a permanent inability to work. works to resolve complaints regarding mobile housing, factory-built housing and recreational vehicles.",,,45,0.693660399409406
158,bdd028e1-30c5-4579-836c-ca63925e1118,washington state department of labor industries,1720 ellis st,suite 200,bellingham,wa,98225,http://lni.wa.gov,"offers vocational rehabilitation services to qualified injured workers. pays medical bills of workers injured on the job and compensates for time lost. provides disability awards and pensions for workers injured on the job when the job injury results in a permanent inability to work. works to resolve complaints regarding mobile housing, factory-built housing and recreational vehicles.",a0f8e8f4-6b99-4896-8631-53453f99b30b,street_dup,45,0.693660399409406
159,576befcf-2c84-4d48-93b2-18316a32fcd9,old town christian ministries,1704 north state street,,bellingham,wa,98225,,old town christian ministries began in 1980 as an outreach to homeless people in whatcom county.,,,12,0.8208420382602595
160,0abe7ffd-e65c-407f-bbea-28128ed9fe7c,old town christian ministries,1704 north state str,,bellingham,wa,98225,,old town christian ministries began in 1980 as an outreach to homeless people in whatcom county.,576befcf-2c84-4d48-93b2-18316a32fcd9,street_dup,12,0.8109215749992491
161,75d8b091-957f-44bc-964f-f549ebaf449c,"washington state department of children, youth families child welfare system","1720 ellis st., suite 100",,bellingham,wa,98225,https://www.dcyf.wa.gov,operates a child abuse hotline. provides child protective services. also provides family reconciliation services to families with adolescents who have run away or are experiencing family conflict. connects families interested in adopting with children in dshs custody. maintains a separate office for indian child welfare.,,,175,1.0
162,0e320a48-0794-4a7e-875a-5755e12c6c15,first baptist church - bellingham,110 flora street,,bellingham,wa,98225,http://firstbaptistbellingham.com/connect/tuesday-meal,provides a hot meal for anyone in need.,,,176,1.0
163,7c91c52e-c9c6-44ae-9aa2-e103630ce845,arc of whatcom county,2602 mcleod road,,bellingham,wa,98225,http://www.arcwhatcom.org,"provides advocacy, information and referral, parent support and limited financial assistance to persons with developmental disabilities and their families.",,,8,0.3976655015188576
164,2fd2c068-5fa8-4887-8bf7-55fb76c55c31,arc of whatcom county,2602 mcleod road,,bellingham,wa,98225,http://www.arcwhatcom.org,"provides advocacy, information and referral, parent support and limited financial assistance to persons with developmental disabilities and their families.",7c91c52e-c9c6-44ae-9aa2-e103630ce845,street_dup,8,0.3976655015188576
165,25c6ef01-79e7-4cd8-ba0d-58b4f7278f2c,"hearing, speech deaf center",114 west magnolia street,suite 106,bellingham,wa,98225,http://hsdc.org,"provides audiology and hearing aids, speech therapy, case management and advocacy for the deaf and hard of hearing, early childhood education, sign language interpreting, and assistive technology.",,,26,0.40803087179351805
166,1131666d-5a05-4a9a-9a72-e63e7191554a,blaine school district,765 h street,,blaine,wa,98230,http://www.blainesd.org,public school district.,,,177,1.0
167,3ed1f781-3516-4e91-8fc9-7dcee74af633,blaine school district,765 h str,,blaine,wa,98230,http://www.blainesd.org,public school district.,1131666d-5a05-4a9a-9a72-e63e7191554a,street_dup,178,1.0
168,ba315303-cd12-4482-8631-6814d87e044e,law advocates,1415 commercial street,,bellingham,wa,98225,http://www.lawadvocates.org,provides free civil legal assistance to low-income whatcom county residents by linking them with attorney and community volunteers.,,,179,1.0
169,341ca68a-bf9a-48c2-9be9-5323d74a5b2a,law advocates,210 central avenue,,bellingham,wa,98225,http://www.lawadvocates.org,provides free civil legal assistance to low-income whatcom county residents by linking them with attorney and community volunteers.,,,21,0.4214926075207196
170,7ce380b9-2723-488f-8902-7682bedfe145,law advocates,210 central ave.,,bellingham,wa,98225,http://www.lawadvocates.org,provides free civil legal assistance to low-income whatcom county residents by linking them with attorney and community volunteers.,341ca68a-bf9a-48c2-9be9-5323d74a5b2a,street_dup,21,0.382791736389236
171,a8414d3d-b33a-4509-ae62-17737e087eb5,law advocates,311 grand avenue,5th floor,bellingham,wa,98225,http://www.lawadvocates.org,provides free civil legal assistance to low-income whatcom county residents by linking them with attorney and community volunteers.,,,13,0.7939255951346043
172,a29a5b0f-b725-4d15-8111-f802ff28ef93,sea mar community health centers,3350 airport drive,,bellingham,wa,98226,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",,,180,1.0
173,511b4734-66e3-478e-86b0-9c25bbafbcc4,sea mar community health centers,6884 hannegan road,,everson,wa,98247,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",,,181,1.0
174,8c67b97a-5188-4781-aac1-2116c9635be4,sea mar community health centers,6884 hannegan rd,,everson,wa,98247,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",511b4734-66e3-478e-86b0-9c25bbafbcc4,street_dup,182,1.0
175,57c8a36d-b1e1-4d1d-b9dd-066dd4197732,sea mar community health centers,1603 east illinois street,,bellingham,wa,98226,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",,,183,1.0
176,760d0509-bb86-4ab1-b975-a8a6e45d2a31,sea mar community health centers,4455 cordata parkway,,bellingham,wa,98226,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",,,184,1.0
177,f211e48c-2c66-4f63-8e0e-a1da72bbbd1b,sea mar community health centers,6046 portal way,,ferndale,wa,98248,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",,,51,0.36749808453169386
178,873e569f-4cdf-4994-827a-b3138060986b,sea mar community health centers,6046 portal way,,ferndale,wa,98248,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",f211e48c-2c66-4f63-8e0e-a1da72bbbd1b,street_dup,51,0.36749808453169386
179,f5ad9b69-b239-4c74-aa16-04756a92d501,sea mar community health centers,1764 iowa street,,bellingham,wa,98229,https://www.seamar.org/,"provides comprehensive medical, dental, family health planning and social services. multilingual family health workers provide health advocacy and community resource education for limited english-speaking seniors. provides chemical dependency treatment services. outpatient behavioral health clinics provide individual and family counseling, youth anger management, as well as bilingual domestic violence survivor and chemical dependency support groups. operates a combined head start/eceap preschool classroom. provides wic services.",,,50,0.4554493314736592
180,5e4af841-0110-43f5-bdfc-fa781328503d,planned parenthood,1530 ellis st.,,bellingham,wa,98225,http://ppgnhi.org,"provides contraception options, pregnancy testing and the hpv vaccine. offers pregnancy options counseling. also offers preventive health care screenings such as breast and pelvic exams, pap smears, and std testing. hiv testing is provided. services are confidential.",,,185,1.0
